Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,buy_prem,sell_prem
69300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
69960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
70980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
71940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
72960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
73980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
74940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
75960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
76980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
77940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
78960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
79980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
80940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
81960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
82980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
83940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
84960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
85980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
86340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
