Time,x,y,resources,capacity,ports_filled,buy_prem,sell_prem
45480,-11249.096484218018,-33142.990640553486,134.1874999999928,300.0,0,1,1
45540,-11057.170614723931,-33207.51388327569,134.16666666665947,300.0,0,1,1
45600,-10864.874679436889,-33270.925723688444,134.14583333332612,300.0,0,1,1
45660,-10672.215114193927,-33333.224039498986,134.12499999999278,300.0,0,1,1
45720,-10479.198367002095,-33394.40674568247,134.10416666665944,300.0,0,1,1
45780,-10285.830897822876,-33454.47179455169,134.0833333333261,300.0,0,1,1
45840,-10092.119178355737,-33513.41717582566,134.06249999999275,300.0,0,1,1
45900,-9898.069691821736,-33571.24091669688,134.0416666666594,300.0,0,1,1
45960,-9703.688932746456,-33627.941081897305,134.02083333332607,300.0,0,1,1
46020,-9508.983406742555,-33683.51577376324,133.99999999999272,300.0,0,1,1
46080,-9313.959630292233,-33737.96313229873,133.97916666665938,300.0,0,1,1
46140,-9118.624130528911,-33791.281335237916,133.95833333332604,300.0,0,1,1
46200,-8922.98344501897,-33843.46859810589,133.9374999999927,300.0,0,1,1
46260,-8727.044121542884,-33894.52317427856,133.91666666665935,300.0,0,1,1
46320,-8530.812717875951,-33944.44335504101,133.895833333326,300.0,0,1,1
46380,-8334.29580156907,-33993.22746964475,133.87499999999267,300.0,0,1,1
46440,-8137.499949728644,-34040.87388536359,133.85416666665932,300.0,0,1,1
46500,-7940.4317487967155,-34087.38100754828,133.83333333332598,300.0,0,1,1
46560,-7743.097794330368,-34132.74727967994,133.81249999999264,300.0,0,1,1
46620,-7545.50469078107,-34176.97118342207,133.7916666666593,300.0,0,1,1
46680,-7347.65905127353,-34220.05123867147,133.77083333332595,300.0,0,1,1
46740,-7149.567497384431,-34261.98600360765,133.7499999999926,300.0,0,1,1
46800,-6951.236658920912,-34302.774074741195,133.72916666665927,300.0,0,1,1
46860,-6752.673173698456,-34342.414086960685,133.70833333332592,300.0,0,1,1
46920,-6553.883687318954,-34380.90471357839,133.68749999999258,300.0,0,1,1
46980,-6354.874852948194,-34418.24466637468,133.66666666665924,300.0,0,1,1
47040,-6155.653331093128,-34454.432695641124,133.6458333333259,300.0,0,1,1
47100,-5956.22578937899,-34489.46759022237,133.62499999999255,300.0,0,1,1
47160,-5756.598902326348,-34523.34817755655,133.6041666666592,300.0,0,1,1
47220,-5556.779351127361,-34556.07332371471,133.58333333332587,300.0,0,1,1
47280,-5356.773823422369,-34587.64193343858,133.56249999999253,300.0,0,1,1
47340,-5156.589013076122,-34618.05295017737,133.54166666665918,300.0,0,1,1
47400,-4956.231619953604,-34647.30535612306,133.52083333332584,300.0,0,1,1
47460,-4755.708349695992,-34675.39817224445,133.4999999999925,300.0,0,1,1
47520,-4555.02591349595,-34702.33045831998,133.47916666665915,300.0,0,1,1
47580,-4354.191027873237,-34728.10131296916,133.4583333333258,300.0,0,1,1
47640,-4153.210414449815,-34752.70987368276,133.43749999999247,300.0,0,1,1
47700,-3952.0907997249865,-34776.15531685167,133.41666666665913,300.0,0,1,1
47760,-3750.838914850203,-34798.43685779445,133.39583333332578,300.0,0,1,1
47820,-3549.4614954036956,-34819.553750783605,133.37499999999244,300.0,0,1,1
47880,-3347.965281165257,-34839.505289070534,133.3541666666591,300.0,0,1,1
47940,-3146.357015890462,-34858.29080490922,133.33333333332575,300.0,0,1,1
48000,-2944.643447085021,-34875.90966957853,133.3124999999924,300.0,0,1,1
48060,-2742.831325779171,-34892.361293403264,133.29166666665907,300.0,0,1,1
48120,-2540.9274063013277,-34907.64512577393,133.27083333332573,300.0,0,1,1
48180,-2338.938446052368,-34921.76065516514,133.24999999999238,300.0,0,1,1
48240,-2136.8712052793453,-34934.70740915272,133.22916666665904,300.0,0,1,1
48300,-1934.7324468491151,-34946.48495442955,133.2083333333257,300.0,0,1,1
48360,-1732.5289360223626,-34957.09289682005,133.18749999999235,300.0,0,1,1
48420,-1530.267440226651,-34966.53088129338,133.166666666659,300.0,0,1,1
48480,-1327.954728830333,-34974.79859197533,133.14583333332567,300.0,0,1,1
48540,-1125.5975729158956,-34981.89575215882,133.12499999999233,300.0,0,1,1
48600,-923.2027450532825,-34987.82212431331,133.10416666665898,300.0,0,1,1
48660,-720.7770190732572,-34992.57751009259,133.08333333332564,300.0,0,1,1
48720,-518.3271698407236,-34996.16175034152,133.0624999999923,300.0,0,1,1
48780,-315.85997302789133,-34998.574725101316,133.04166666665895,300.0,0,1,1
48840,-113.38220488756524,-34999.81635361359,133.0208333333256,300.0,0,1,1
48900,89.09935797358246,-34999.886594323,132.99999999999227,300.0,0,1,1
48960,291.57793882187593,-34998.78544487872,132.97916666665893,300.0,0,1,1
49020,494.046761023567,-34996.51294213444,132.95833333332558,300.0,0,1,1
49080,696.4990482712966,-34993.06916214723,132.93749999999224,300.0,0,1,1
49140,898.9280248112896,-34988.45422017484,132.9166666666589,300.0,0,1,1
49200,1101.3269156699441,-34982.668270672024,132.89583333332556,300.0,0,1,1
49260,1303.6889468803593,-34975.71150728522,132.8749999999922,300.0,0,1,1
49320,1506.0073457095484,-34967.58416284618,132.85416666665887,300.0,0,1,1
49380,1708.2753408847052,-34958.286509364094,132.83333333332553,300.0,0,1,1
49440,1910.486162819922,-34947.81885801653,132.81249999999218,300.0,0,1,1
49500,2112.63304384282,-34936.18155913902,132.79166666665884,300.0,0,1,1
49560,2314.7092184209578,-34923.37500221334,132.7708333333255,300.0,0,1,1
49620,2516.707923388543,-34909.399615854396,132.74999999999216,300.0,0,1,1
49680,2718.622398172255,-34894.25586779603,132.7291666666588,300.0,0,1,1
49740,2920.4458850180727,-34877.94426487523,132.70833333332547,300.0,0,1,1
49800,3122.1716292170713,-34860.465353015206,132.68749999999213,300.0,0,1,1
49860,3323.7928793316155,-34841.81971720717,132.66666666665878,300.0,0,1,1
49920,3525.3028874214424,-34822.00798149067,132.64583333332544,300.0,0,1,1
49980,3726.694909269137,-34801.030808932795,132.6249999999921,300.0,0,1,1
50040,3927.9622046063687,-34778.8889016059,132.60416666665876,300.0,0,1,1
50100,4129.098037339115,-34755.583000564155,132.5833333333254,300.0,0,1,1
50160,4330.09567577304,-34731.11388581876,132.56249999999207,300.0,0,1,1
50220,4530.9483928391655,-34705.48237631181,132.54166666665873,300.0,0,1,1
50280,4731.649466318677,-34678.68932988887,132.52083333332538,300.0,0,1,1
50340,4932.1921790680235,-34650.73564327028,132.49999999999204,300.0,0,1,1
50400,5132.569819243868,-34621.622252021196,132.4791666666587,300.0,0,1,1
50460,5332.775680527329,-34591.35013052018,132.45833333332536,300.0,0,1,1
50520,5532.803062349006,-34559.920291926646,132.437499999992,300.0,0,1,1
50580,5732.645270112671,-34527.333788146985,132.41666666665867,300.0,0,1,1
50640,5932.295615419729,-34493.591709799286,132.39583333332533,300.0,0,1,1
50700,6131.747416292824,-34458.69518617686,132.37499999999199,300.0,0,1,1
50760,6330.993997399525,-34422.6453852105,132.35416666665864,300.0,0,1,1
50820,6530.028690276009,-34385.443513429265,132.3333333333253,300.0,0,1,1
50880,6728.844833549689,-34347.090815920266,132.31249999999196,300.0,0,1,1
50940,6927.435773162707,-34307.58857628686,132.2916666666586,300.0,0,1,1
51000,7125.794862594413,-34266.938116605714,132.27083333332527,300.0,0,1,1
51060,7323.915463083619,-34225.14079738266,132.24999999999193,300.0,0,1,1
51120,7521.790943851232,-34182.198017507006,132.22916666665859,300.0,0,1,1
51180,7719.414682321616,-34138.111214204866,132.20833333332524,300.0,0,1,1
51240,7916.780064344971,-34092.88186299088,132.1874999999919,300.0,0,1,1
51300,8113.88048441791,-34046.51147761903,132.16666666665856,300.0,0,1,1
51360,8310.709345904932,-33999.00161003188,132.1458333333252,300.0,0,1,1
51420,8507.260061259401,-33950.35385030859,132.12499999999187,300.0,0,1,1
51480,8703.526052243555,-33900.56982661176,132.10416666665853,300.0,0,1,1
51540,8899.500750149078,-33849.65120513295,132.08333333332519,300.0,0,1,1
51600,9095.177596016547,-33797.599690036885,132.06249999999184,300.0,0,1,1
51660,9290.550040855333,-33744.417023404414,132.0416666666585,300.0,0,1,1
51720,9485.611545862701,-33690.104985174185,132.02083333332516,300.0,0,1,1
51780,9680.355582642322,-33634.66539308319,131.99999999999181,300.0,0,1,1
51840,9874.775633423238,-33578.10010260576,131.97916666665847,300.0,0,1,1
51900,10068.865191277679,-33520.41100689159,131.95833333332513,300.0,0,1,1
51960,10262.617760338937,-33461.600036702344,131.9374999999918,300.0,0,1,1
52020,10456.026856018894,-33401.66916034697,131.91666666665844,300.0,0,1,1
52080,10649.086005224715,-33340.620383615984,131.8958333333251,300.0,0,1,1
52140,10841.788746575963,-33278.45574971413,131.87499999999176,300.0,0,1,1
52200,11034.128630620517,-33215.17733919214,131.85416666665841,300.0,0,1,1
52260,11226.09922005037,-33150.78726987712,131.83333333332507,300.0,0,1,1
52320,11417.694089917404,-33085.28769680154,131.81249999999173,300.0,0,1,1
52380,11608.906827848079,-33018.68081213126,131.7916666666584,300.0,0,1,1
52440,11799.731034258413,-32950.968845091964,131.77083333332504,300.0,0,1,1
52500,11990.160322567666,-32882.15406189483,131.7499999999917,300.0,0,1,1
52560,12180.18831941261,-32812.2387656604,131.72916666665836,300.0,0,1,1
52620,12369.808664860482,-32741.225296341687,131.70833333332502,300.0,0,1,1
52680,12559.015012621963,-32669.1160306458,131.68749999999167,300.0,0,1,1
52740,12747.801030263678,-32595.913381954346,131.66666666665833,300.0,0,1,1
52800,12936.16039941984,-32521.6198002428,131.645833333325,300.0,0,1,1
52860,13124.08681600406,-32446.237771998323,131.62499999999164,300.0,0,1,1
52920,13311.57399042017,-32369.76982013668,131.6041666666583,300.0,0,1,1
52980,13498.615647772627,-32292.21850391779,131.58333333332496,300.0,0,1,1
53040,13685.20552807676,-32213.586418859977,131.56249999999162,300.0,0,1,1
53100,13871.33738646803,-32133.876196653222,131.54166666665827,300.0,0,1,1
53160,14057.004993411278,-32053.090505070995,131.52083333332493,300.0,0,1,1
53220,14242.202134909003,-31971.232047881036,131.4999999999916,300.0,0,1,1
53280,14426.92261270942,-31888.303564754835,131.47916666665824,300.0,0,1,1
53340,14611.160244514082,-31804.307831175847,131.4583333333249,300.0,0,1,1
53400,14794.908864184372,-31719.247658346834,131.43749999999156,300.0,0,1,1
53460,14978.162321948324,-31633.125893095515,131.41666666665822,300.0,0,1,1
53520,15160.914484606166,-31545.945417779465,131.39583333332487,300.0,0,1,1
53580,15343.159235735648,-31457.709150189596,131.37499999999153,300.0,0,1,1
53640,15524.890475896887,-31368.420043452432,131.3541666666582,300.0,0,1,1
53700,15706.102122836177,-31278.081085931455,131.33333333332484,300.0,0,1,1
53760,15886.788111689995,-31186.69530112685,131.3124999999915,300.0,0,1,1
53820,16066.942395187698,-31094.265747574467,131.29166666665816,300.0,0,1,1
53880,16246.558943853799,-31000.795518743493,131.27083333332482,300.0,0,1,1
53940,16425.631746210154,-30906.287742932756,131.24999999999147,300.0,0,1,1
54000,16604.154808976757,-30810.74558316621,131.22916666665813,300.0,0,1,1
54060,16782.122157272737,-30714.17223708687,131.2083333333248,300.0,0,1,1
54120,16959.527834815864,-30616.570936850007,131.18749999999145,300.0,0,1,1
54180,17136.365904122136,-30517.94494901488,131.1666666666581,300.0,0,1,1
54240,17312.630446704712,-30418.29757443528,131.14583333332476,300.0,0,1,1
54300,17488.315563271542,-30317.632148149318,131.12499999999142,300.0,0,1,1
54360,17663.415373923213,-30215.95203926753,131.10416666665807,300.0,0,1,1
54420,17837.924018349368,-30113.260650860397,131.08333333332473,300.0,0,1,1
54480,18011.83565602517,-30009.56141984422,131.0624999999914,300.0,0,1,1
54540,18185.144466406724,-29904.857816866126,131.04166666665805,300.0,0,1,1
54600,18357.84464912556,-29799.15334618812,131.0208333333247,300.0,0,1,1
54660,18529.93042418318,-29692.451545569504,130.99999999999136,300.0,0,1,1
54720,18701.396032144345,-29584.75598614864,130.97916666665802,300.0,0,1,1
54780,18872.23573432964,-29476.070272323508,130.95833333332467,300.0,0,1,1
54840,19042.443813007914,-29366.398041630826,130.93749999999133,300.0,0,1,1
54900,19212.014571587224,-29255.74296462461,130.916666666658,300.0,0,1,1
54960,19380.942334806034,-29144.108744752957,130.89583333332465,300.0,0,1,1
55020,19549.221448922504,-29031.4991182345,130.8749999999913,300.0,0,1,1
55080,19716.84628190418,-28917.91785393312,130.85416666665796,300.0,0,1,1
55140,19883.8112236164,-28803.368753231774,130.83333333332462,300.0,0,1,1
55200,20050.110686009906,-28687.85564990548,130.81249999999127,300.0,0,1,1
55260,20215.739103308064,-28571.382409992755,130.79166666665793,300.0,0,1,1
55320,20380.690932192916,-28453.952931666485,130.7708333333246,300.0,0,1,1
55380,20544.96065199093,-28335.57114510323,130.74999999999125,300.0,0,1,1
55440,20708.542764857746,-28216.241012351737,130.7291666666579,300.0,0,1,1
55500,20871.431795961907,-28095.96652720053,130.70833333332456,300.0,0,1,1
55560,21033.62229366846,-27974.751715043967,130.68749999999122,300.0,0,1,1
55620,21195.108829721168,-27852.60063274771,130.66666666665787,300.0,0,1,1
55680,21355.885999424256,-27729.51736851288,130.64583333332453,300.0,0,1,1
55740,21515.948421823403,-27605.506041739158,130.6249999999912,300.0,0,1,1
55800,21675.29073988555,-27480.570802887156,130.60416666665785,300.0,0,1,1
55860,21833.90762067861,-27354.715833339138,130.5833333333245,300.0,0,1,1
55920,21991.793755549537,-27227.945345259435,130.56249999999116,300.0,0,1,1
55980,22148.94386030224,-27100.263581453266,130.54166666665782,300.0,0,1,1
56040,22305.352675374415,-26971.674815224764,130.52083333332448,300.0,0,1,1
56100,22461.014966013434,-26842.18335023406,130.49999999999113,300.0,0,1,1
56160,22615.925522451842,-26711.79352035302,130.4791666666578,300.0,0,1,1
56220,22770.079160081266,-26580.50968952054,130.45833333332445,300.0,0,1,1
56280,22923.4707196264,-26448.336251596116,130.4374999999911,300.0,0,1,1
56340,23076.09506731738,-26315.277630213077,130.41666666665776,300.0,0,1,1
56400,23227.947095061674,-26181.33827863041,130.39583333332442,300.0,0,1,1
56460,23379.021720615172,-26046.522679583664,130.37499999999108,300.0,0,1,1
56520,23529.313887751996,-25910.835345135114,130.35416666665773,300.0,0,1,1
56580,23678.818566434027,-25774.280816522532,130.3333333333244,300.0,0,1,1
56640,23827.530752979197,-25636.86366400721,130.31249999999105,300.0,0,1,1
56700,23975.445470228646,-25498.588486721277,130.2916666666577,300.0,0,1,1
56760,24122.557767713733,-25359.459912513437,130.27083333332436,300.0,0,1,1
56820,24268.862721821442,-25219.482597794267,130.24999999999102,300.0,0,1,1
56880,24414.35543595924,-25078.661227380337,130.22916666665768,300.0,0,1,1
56940,24559.03104071902,-24937.000514337364,130.20833333332433,300.0,0,1,1
57000,24702.88469403991,-24794.505199822623,130.187499999991,300.0,0,1,1
57060,24845.911581370638,-24651.180052925964,130.16666666665765,300.0,0,1,1
57120,24988.10691583021,-24507.029870510647,130.1458333333243,300.0,0,1,1
57180,25129.46593836858,-24362.05947705233,130.12499999999096,300.0,0,1,1
57240,25269.98391792558,-24216.273724478033,130.10416666665762,300.0,0,1,1
57300,25409.656151589486,-24069.67749200335,130.08333333332428,300.0,0,1,1
57360,25548.477964754387,-23922.27568596939,130.06249999999093,300.0,0,1,1
57420,25686.4447112764,-23774.073239678622,130.0416666666576,300.0,0,1,1
57480,25823.551773629504,-23625.075113229566,130.02083333332425,300.0,0,1,1
57540,25959.794563059964,-23475.28629335082,129.9999999999909,300.0,0,1,1
57600,26095.168519739706,-23324.7117932344,129.97916666665756,300.0,0,1,1
57660,26229.669112919262,-23173.356652367645,129.95833333332422,300.0,0,1,1
57720,26363.291841079154,-23021.22593636472,129.93749999999088,300.0,0,1,1
57780,26496.032232080634,-22868.324736797116,129.91666666665753,300.0,0,1,1
57840,26627.885843315402,-22714.658171023082,129.8958333333242,300.0,0,1,1
57900,26758.848261854288,-22560.231382016453,129.87499999999085,300.0,0,1,1
57960,26888.915104594846,-22405.04953819459,129.8541666666575,300.0,0,1,1
58020,27018.08201840814,-22249.11783324528,129.83333333332416,300.0,0,1,1
58080,27146.344680284423,-22092.441485952968,129.81249999999082,300.0,0,1,1
58140,27273.69879747779,-21935.02574002412,129.79166666665748,300.0,0,1,1
58200,27400.14010764989,-21776.87586391166,129.77083333332413,300.0,0,1,1
58260,27525.664379012636,-21617.99715063857,129.7499999999908,300.0,0,1,1
58320,27650.267410469594,-21458.39491762106,129.72916666665745,300.0,0,1,1
58380,27773.945031756906,-21298.074506490215,129.7083333333241,300.0,0,1,1
58440,27896.69310358262,-21137.041282913466,129.68749999999076,300.0,0,1,1
58500,28018.50751776534,-20975.30063641495,129.66666666665742,300.0,0,1,1
58560,28139.384197371754,-20812.857980195007,129.64583333332408,300.0,0,1,1
58620,28259.31909685291,-20649.718750949298,129.62499999999073,300.0,0,1,1
58680,28378.30820217981,-20485.888408686515,129.6041666666574,300.0,0,1,1
58740,28496.347530977688,-20321.372436545822,129.58333333332405,300.0,0,1,1
58800,28613.433132659196,-20156.17634061339,129.5624999999907,300.0,0,1,1
58860,28729.561088556802,-19990.305649737962,129.54166666665736,300.0,0,1,1
58920,28844.727512053763,-19823.765915345928,129.52083333332402,300.0,0,1,1
58980,28958.928548714324,-19656.562711255516,129.49999999999068,300.0,0,1,1
59040,29072.160376412663,-19488.7016334902,129.47916666665733,300.0,0,1,1
59100,29184.41920546086,-19320.188300091428,129.458333333324,300.0,0,1,1
59160,29295.701278735673,-19151.028350930592,129.43749999999065,300.0,0,1,1
59220,29406.002871804365,-18981.227447520236,129.4166666666573,300.0,0,1,1
59280,29515.32029304919,-18810.791272824783,129.39583333332396,300.0,0,1,1
59340,29623.649883791168,-18639.72553106997,129.37499999999062,300.0,0,1,1
59400,29730.98801841236,-18468.035947552267,129.35416666665728,300.0,0,1,1
59460,29837.331104477307,-18295.728268447067,129.33333333332394,300.0,0,1,1
59520,29942.67558285326,-18122.808260616388,129.3124999999906,300.0,0,1,1
59580,30047.017927829165,-17949.281711416053,129.29166666665725,300.0,0,1,1
59640,30150.354647233864,-17775.154428501763,129.2708333333239,300.0,0,1,1
59700,30252.682282552836,-17600.432239634796,129.24999999999056,300.0,0,1,1
59760,30353.99740904404,-17425.120992486973,129.22916666665722,300.0,0,1,1
59820,30454.2966358524,-17249.226554445027,129.20833333332388,300.0,0,1,1
59880,30553.576606123443,-17072.754812414092,129.18749999999054,300.0,0,1,1
59940,30651.83399711553,-16895.711672620808,129.1666666666572,300.0,0,1,1
60000,30749.06552031116,-16718.1030604155,129.14583333332385,300.0,0,1,1
60060,30845.267921526964,-16539.934920073956,129.1249999999905,300.0,0,1,1
60120,30940.43798102264,-16361.213214598545,129.10416666665716,300.0,0,1,1
60180,31034.572513608666,-16181.943925518583,129.08333333332382,300.0,0,1,1
60240,31127.668368753068,-16002.13305268995,129.06249999999048,300.0,0,1,1
60300,31219.722430686586,-15821.786614094734,129.04166666665714,300.0,0,1,1
60360,31310.731618507234,-15640.910645639338,129.0208333333238,300.0,0,1,1
60420,31400.692886283217,-15459.511200952793,128.99999999999045,300.0,0,1,1
60480,31489.60322315496,-15277.594351184063,128.9791666666571,300.0,0,1,1
60540,31577.45965343593,-15095.16618479864,128.95833333332376,300.0,0,1,1
60600,31664.259236712038,-14912.232807375243,128.93749999999042,300.0,0,1,1
60660,31749.999067940287,-14728.800341400975,128.91666666665708,300.0,0,1,1
60720,31834.67627754582,-14544.874926066703,128.89583333332374,300.0,0,1,1
60780,31918.288031517975,-14360.46271706168,128.8749999999904,300.0,0,1,1
60840,32000.83153150536,-14175.56988636699,128.85416666665705,300.0,0,1,1
60900,32082.304014909147,-13990.202622049716,128.8333333333237,300.0,0,1,1
60960,32162.70275497579,-13804.367128055344,128.81249999999037,300.0,0,1,1
61020,32242.025060888256,-13618.069624000156,128.79166666665702,300.0,0,1,1
61080,32320.268277855936,-13431.316344963418,128.77083333332368,300.0,0,1,1
61140,32397.42978720372,-13244.113541278159,128.74999999999034,300.0,0,1,1
61200,32473.50700645943,-13056.467478322471,128.729166666657,300.0,0,1,1
61260,32548.497389440374,-12868.384436309618,128.70833333332365,300.0,0,1,1
61320,32622.398426338525,-12679.870710077768,128.6874999999903,300.0,0,1,1
61380,32695.207643804544,-12490.932608879426,128.66666666665697,300.0,0,1,1
61440,32766.922605030508,-12301.57645617028,128.64583333332362,300.0,0,1,1
61500,32837.5409098315,-12111.808589397586,128.62499999999028,300.0,0,1,1
61560,32907.06019472599,-11921.635359787786,128.60416666665694,300.0,0,1,1
61620,32975.4781330148,-11731.063132134477,128.5833333333236,300.0,0,1,1
61680,33042.79243485914,-11540.098284584834,128.56249999999025,300.0,0,1,1
61740,33109.000847357114,-11348.747208426506,128.5416666666569,300.0,0,1,1
61800,33174.101154619166,-11157.016307873644,128.52083333332357,300.0,0,1,1
61860,33238.0911778423,-10964.911999852287,128.49999999999022,300.0,0,1,1
61920,33300.968775382884,-10772.440713786124,128.47916666665688,300.0,0,1,1
61980,33362.73184282845,-10579.608891380785,128.45833333332354,300.0,0,1,1
62040,33423.37831306804,-10386.422986408546,128.4374999999902,300.0,0,1,1
62100,33482.906156361365,-10192.889464492428,128.41666666665685,300.0,0,1,1
62160,33541.31338040692,-9999.014802889233,128.3958333333235,300.0,0,1,1
62220,33598.59803040842,-9804.805490273548,128.37499999999017,300.0,0,1,1
62280,33654.758189140346,-9610.268026520054,128.35416666665682,300.0,0,1,1
62340,33709.79197701216,-9415.408922486027,128.33333333332348,300.0,0,1,1
62400,33763.69755213107,-9220.234699793775,128.31249999999014,300.0,0,1,1
62460,33816.47311036385,-9024.751890611822,128.2916666666568,300.0,0,1,1
62520,33868.11688539706,-8828.967037436787,128.27083333332345,300.0,0,1,1
62580,33918.62714879625,-8632.886692874205,128.2499999999901,300.0,0,1,1
62640,33968.00221006381,-8436.517419419155,128.22916666665677,300.0,0,1,1
62700,34016.24041669551,-8239.865789236726,128.20833333332342,300.0,0,1,1
62760,34063.34015423581,-8042.9383839420725,128.18749999999008,300.0,0,1,1
62820,34109.299846331945,-7845.7417943800865,128.16666666665674,300.0,0,1,1
62880,34154.1179547866,-7648.282620404843,128.1458333333234,300.0,0,1,1
62940,34197.79297960946,-7450.56747065865,128.12499999999005,300.0,0,1,1
63000,34240.323459067404,-7252.602962350905,128.1041666666567,300.0,0,1,1
63060,34281.7079697334,-7054.39572103667,128.08333333332337,300.0,0,1,1
63120,34321.94512653413,-6855.952380394986,128.06249999999002,300.0,0,1,1
63180,34361.033582796386,-6657.279582006603,128.04166666665668,300.0,0,1,1
63240,34398.972030292156,-6458.38397513189,128.02083333332334,300.0,0,1,1
63300,34435.759199282365,-6259.272216488348,127.99999999999001,300.0,0,1,1
63360,34471.39385855937,-6059.95097002758,127.97916666665668,300.0,0,1,1
63420,34505.874815488176,-5860.426906712622,127.95833333332335,300.0,0,1,1
63480,34539.2009160464,-5660.706704294289,127.93749999999002,300.0,0,1,1
63540,34571.37104486282,-5460.797047087875,127.9166666666567,300.0,0,1,1
63600,34602.384125254735,-5260.70462574953,127.89583333332337,300.0,0,1,1
63660,34632.23911926401,-5060.436137052059,127.87499999999004,300.0,0,1,1
63720,34660.93502769181,-4859.998283661186,127.85416666665671,300.0,0,1,1
63780,34688.470890132034,-4659.397773910811,127.83333333332338,300.0,0,1,1
63840,34714.845785003476,-4458.6413215787115,127.81249999999005,300.0,0,1,1
63900,34740.05882958062,-4257.735645661906,127.79166666665672,300.0,0,1,1
63960,34764.10918002327,-4056.6874701515976,127.7708333333234,300.0,0,1,1
64020,34786.99603140469,-3855.5035238081896,127.74999999999007,300.0,0,1,1
64080,34808.71861773861,-3654.190539936302,127.72916666665674,300.0,0,1,1
64140,34829.27621200489,-3452.755256159022,127.70833333332341,300.0,0,1,1
64200,34848.668126173725,-3251.204414192767,127.68749999999008,300.0,0,1,1
64260,34866.893711228826,-3049.544759621416,127.66666666665675,300.0,0,1,1
64320,34883.95235718906,-2847.7830416705956,127.64583333332342,300.0,0,1,1
64380,34899.84349312885,-2645.926012981988,127.6249999999901,300.0,0,1,1
64440,34914.566587197325,-2443.9804293870793,127.60416666665677,300.0,0,1,1
64500,34928.121146636106,-2241.9530496811135,127.58333333332344,300.0,0,1,1
64560,34940.506717795804,-2039.8506353969244,127.56249999999011,300.0,0,1,1
64620,34951.722886151176,-1837.6799505786896,127.54166666665678,300.0,0,1,1
64680,34961.76927631504,-1635.4477615554638,127.52083333332345,300.0,0,1,1
64740,34970.64555205079,-1433.16083671478,127.49999999999012,300.0,0,1,1
64800,34978.35141628372,-1230.8259462760288,127.4791666666568,300.0,0,1,1
64860,34984.88661111085,-1028.4498620639326,127.45833333332347,300.0,0,1,1
64920,34990.250917809724,-826.0393572819657,127.43749999999014,300.0,0,1,1
64980,34994.44415684556,-623.6012062855726,127.41666666665681,300.0,0,1,1
65040,34997.46618787736,-421.1421843555028,127.39583333332348,300.0,0,1,1
65100,34999.3169097626,-218.66906747096166,127.37499999999015,300.0,0,1,1
65160,34999.996260560576,-16.188632082888947,127.35416666665682,300.0,0,1,1
65220,34999.5042175345,186.29234511279088,127.3333333333235,300.0,0,1,1
65280,34997.84079715227,388.76708740195005,127.31249999999017,300.0,0,1,1
65340,34995.006055085905,591.2288182793552,127.29166666665684,300.0,0,1,1
65400,34991.00008620968,793.6707616750018,127.27083333332351,300.0,0,1,1
65460,34985.823024596946,996.0861421812804,127.24999999999018,300.0,0,1,1
65520,34979.47504351567,1198.468185279598,127.22916666665685,300.0,0,1,1
65580,34971.956355422626,1400.8101175669392,127.20833333332352,300.0,0,1,1
65640,34963.26721195625,1603.1051669831136,127.1874999999902,300.0,0,1,1
65700,34953.407903928266,1805.3465630365395,127.16666666665687,300.0,0,1,1
65760,34942.37876131392,2007.5275370317108,127.14583333332354,300.0,0,1,1
65820,34930.18015324096,2209.64132229521,127.12499999999021,300.0,0,1,1
65880,34916.812487977244,2411.6811544022153,127.10416666665688,300.0,0,1,1
65940,34902.27621291714,2613.6402714032415,127.08333333332355,300.0,0,1,1
66000,34886.571814566494,2815.511914049969,127.06249999999022,300.0,0,1,1
66060,34869.699818526366,3017.2893260218384,127.0416666666569,300.0,0,1,1
66120,34851.660789475434,3218.9657541520064,127.02083333332357,300.0,0,1,1
66180,34832.455331151126,3420.5344486534023,126.99999999999024,300.0,0,1,1
66240,34812.084086329356,3621.988663344654,126.97916666665691,300.0,0,1,1
66300,34790.54773680309,3823.321655875714,126.95833333332358,300.0,0,1,1
66360,34767.847003359435,4024.526687953885,126.93749999999025,300.0,0,1,1
66420,34743.9826457556,4225.597025568859,126.91666666665692,300.0,0,1,1
66480,34718.955462693426,4426.5259392184425,126.8958333333236,300.0,0,1,1
66540,34692.766291792606,4627.306704133808,126.87499999999027,300.0,0,1,1
66600,34665.416009562796,4827.932600504056,126.85416666665694,300.0,0,1,1
66660,34636.90553137413,5028.396913701969,126.83333333332361,300.0,0,1,1
66720,34607.23581142664,5228.692934507878,126.81249999999028,300.0,0,1,1
66780,34576.40784271834,5428.813959334765,126.79166666665695,300.0,0,1,1
66840,34544.42265701199,5628.753290452452,126.77083333332362,300.0,0,1,1
66900,34511.28132480053,5828.504236211611,126.7499999999903,300.0,0,1,1
66960,34476.98495527126,6028.0601112681225,126.72916666665697,300.0,0,1,1
67020,34441.53469626877,6227.41423680632,126.70833333332364,300.0,0,1,1
67080,34404.931734256425,6426.559940762912,126.68749999999031,300.0,0,1,1
67140,34367.17729427676,6625.490558050144,126.66666666665698,300.0,0,1,1
67200,34328.27263991043,6824.199430778697,126.64583333332365,300.0,0,1,1
67260,34288.21907323388,7022.679908481061,126.62499999999032,300.0,0,1,1
67320,34247.01793477589,7220.9253483332695,126.604166666657,300.0,0,1,1
67380,34204.67060347255,7418.929115378061,126.58333333332367,300.0,0,1,1
